date,open,high,low,close,volume
20210106,13.1701,13.1925,12.5361,12.5645,14510575
20210107,12.9161,13.3247,12.8354,13.2911,11537037
20210108,13.3095,13.3678,12.9903,13.2241,7313215
20210111,13.3656,13.9057,13.3095,13.5675,12975720
20210112,13.698,13.7,13.2921,13.4313,7286943
20210113,13.4365,13.571,13.332,13.4781,5250711
20210114,13.5212,13.5459,13.1283,13.1479,7078007
20210115,13.1756,13.2724,12.7976,12.8085,6944532
20210119,12.9647,13.0421,12.7931,12.9736,5654672
20210120,13.0598,13.3773,13.005,13.3128,6464272
20210121,13.3654,13.9439,13.2005,13.8125,8458490
20210122,13.6856,13.7869,13.5732,13.6582,6170464
20210125,13.7271,13.7737,13.184,13.5991,6277779
20210126,13.5266,13.5907,13.3344,13.382,4099510
20210127,13.1776,13.1803,12.743,12.8666,9281821
20210128,12.9447,13.2869,12.9091,12.9993,5707899
20210129,13.0232,13.2819,12.8603,12.9383,6788801
20210201,13.0016,13.2182,12.8516,13.1845,5430108
20210202,13.3456,13.5182,13.2328,13.503,5510957
20210203,13.582,13.8765,13.4629,13.4769,6135232
20210204,13.4774,13.6193,13.285,13.6101,5033462
20210205,13.6706,13.6828,13.4921,13.5371,4228841
20210208,13.6728,14.4164,13.6728,14.3815,10865571
20210209,14.2838,14.5255,14.1661,14.2067,7189003
20210210,14.4059,14.8459,14.2845,14.7057,12133808
20210211,14.9209,15.2117,14.8659,15.1903,11270693
20210212,14.9904,15.2305,14.7164,14.902,9368937
20210216,15.0045,15.3116,14.8908,15.2695,8048988
20210217,15.1109,15.1632,14.7214,14.8469,6892467
20210218,14.6706,14.8143,14.5172,14.7702,5852020
20210219,14.965,15.1168,14.7879,14.8673,6793103
20210222,14.7162,15.0733,14.2682,14.2989,8147139
20210223,14.0195,14.1823,13.3364,14.086,9794483
20210224,14.0668,14.4493,13.7015,14.4415,11207977
20210225,13.9898,14.3178,13.1639,13.2548,20610901
20210226,13.698,13.7996,13.308,13.6601,12523260
