date,open,high,low,close,volume
20200302,95.3245,97.7255,93.5,97.6975,6761651
20200303,98.7685,99.8165,94.4045,95.4495,7534491
20200304,97.3285,98.9,96.1,98.7915,4772919
20200305,96.65,98.036,95.5,96.2015,4748210
20200306,93.75,95.5435,93.475,95.0545,5273580
20200309,88.693,93.1385,88.0645,90.0305,7813232
20200310,93.544,94.7135,90.9085,94.591,7133310
20200311,92.8925,93.566,90.075,91.043,5646831
20200312,86.099,88.25,83.75,83.8305,11346214
20200313,87.75,89.3155,84.031,89.25,8809725
20200316,82.0755,87.9726,81.3016,84.4575,8917265
20200317,88.7735,92.8888,84.462,90.392,10917129
20200318,87.5,92.083,87.25,91.5,9645218
20200319,93.0,97.25,91.6325,94.0465,10399943
20200320,96.3155,97.85,91.0365,92.3045,9817850
20200323,91.3875,95.97,90.6,95.1415,7808489
20200324,97.5747,97.75,95.017,97.005,7147080
20200325,96.0345,97.513,94.289,94.292,6479073
20200326,95.1,97.8245,94.4645,97.7745,6235118
20200327,96.543,96.9895,94.996,95.005,5387897
20200330,96.1415,98.6815,95.617,98.1975,6126087
20200331,98.2175,99.651,97.2005,97.486,5123626
20200401,96.6485,97.248,94.65,95.385,4121875
20200402,95.082,96.3763,94.5,95.9415,4335985
20200403,95.5575,96.3165,94.4575,95.3295,3609870
20200406,96.8,99.926,96.501,99.8795,5773181
20200407,100.8555,101.786,99.881,100.58,5113983
20200408,101.05,102.2,100.5575,102.15,3977313
20200409,102.215,102.65,100.883,102.138,4655617
20200413,102.0,109.0,101.9,108.4435,6716709
20200414,110.0235,114.6,109.3105,114.166,8087193
20200415,112.884,116.6685,112.25,115.384,6866567
20200416,117.3,123.0499,116.75,120.4095,12038201
20200417,118.6165,120.0,115.801,118.75,7930010
20200420,119.4975,122.249,119.3025,119.6805,5770694
20200421,120.8305,121.4155,113.983,116.406,7476679
20200422,118.45,119.7,117.55,118.1745,4218295
20200423,119.999,121.211,119.104,119.9725,5066552
20200424,120.85,121.0217,119.1,120.511,3831797
20200427,122.16,122.244,118.15,118.8,5645645
20200428,118.605,118.675,115.3,115.704,5269446
20200429,116.5005,119.5945,115.5,118.6355,4591593
20200430,120.992,123.75,119.8005,123.7,9534611
20200501,116.84,118.122,112.9095,114.302,9772605
20200504,112.819,116.349,112.819,115.7995,4865926
20200505,117.0,117.55,115.3563,115.89,3242496
20200506,116.472,117.8725,116.0,117.563,3117814
20200507,118.739,118.8,117.1555,118.3805,3396411
20200508,118.607,119.3622,117.85,118.9805,3211228
20200511,118.735,120.9832,118.6055,120.45,3259231
20200512,120.5925,120.95,117.75,117.8475,3074916
20200513,118.34,120.385,116.8902,118.396,4782919
20200514,118.0505,119.5685,117.6605,119.4425,3648128
20200515,118.426,120.55,117.8185,120.489,4234951
20200518,120.2173,121.65,119.2005,121.313,4366572
20200519,121.4915,124.2498,121.4485,122.4665,4320498
20200520,123.8935,125.0005,123.3635,124.897,3998143
20200521,125.0,126.2725,122.127,122.337,5114403
20200522,122.7505,123.4925,121.5065,121.844,2867079
20200526,122.9,123.1,120.703,121.093,3568153
20200527,120.2495,120.679,116.5,120.5195,5056945
20200528,119.2165,121.8485,118.9115,120.055,3193136
20200529,120.797,122.1185,119.9099,122.1185,3529329
