date,open,high,low,close,volume
20230328,155.571,156.0831,153.6112,155.2558,45992152
20230329,156.9497,158.6042,156.93,158.3284,51305691
20230330,159.0769,160.0026,158.8218,159.8943,49501689
20230331,159.9731,162.4942,159.4511,162.3957,68749792
20230403,161.7753,163.7646,161.726,163.6464,56976187
20230404,164.065,164.3063,162.6025,163.1146,46278295
20230405,162.2381,162.5434,159.3428,161.273,51511744
20230406,159.9632,162.4532,159.5398,162.1594,45390123
20230410,158.9686,159.5693,157.6489,159.5693,47716882
20230411,159.8844,159.8943,158.0724,158.358,47644217
20230412,158.7716,159.5988,157.3535,157.6686,50133062
20230413,159.1754,163.282,158.9686,163.0457,68445649
20230414,162.0904,163.7942,161.3321,162.701,49386480
20230417,162.5828,162.8783,161.5389,162.7207,41516217
20230418,163.5775,164.8676,163.1343,163.9419,49923008
20230419,163.282,165.6062,163.026,165.0843,47720166
20230420,163.5676,165.3206,163.0457,164.1191,52456377
20230421,162.5434,163.9242,161.9919,162.5139,58337341
20230424,162.4942,163.0851,161.4011,162.8192,41949581
20230425,162.6813,163.7794,161.2435,161.2829,48714063
20230426,160.5787,162.7699,160.3276,161.273,45498796
20230427,162.6813,166.0001,162.6813,165.8524,64902329
20230428,165.9312,167.2705,165.3306,167.1031,55275851
20230501,166.7092,167.8614,166.0789,167.0145,52472936
20230502,167.5069,167.763,164.9956,165.9804,48425696
20230503,166.9259,168.3243,164.6214,164.907,65136018
20230504,162.3859,164.5032,161.8147,163.2722,81235427
20230505,168.3785,171.653,168.1667,170.934,113453171
20230508,169.8606,171.2098,169.4962,170.8651,55962793
20230509,170.4219,170.9045,168.994,169.1614,45326874
20230510,170.3924,171.3871,169.2894,170.9193,53724501
20230511,171.2098,171.9386,169.5553,171.1113,49514676
20230512,171.2197,171.6537,168.636,170.1843,45533138
20230515,170.7661,170.8154,169.0995,169.6912,37266659
20230516,169.6123,170.7447,169.424,169.6912,42110293
20230517,169.3361,170.5344,168.0641,170.3026,57951604
20230518,170.6083,172.8173,170.1941,172.63,65496657
